timestamp,CHWST,CHWRT,CDWRT,POWER,FLOW
1726630200.0,17.56,17.39,22.11,0,0.2
1726631100.0,17.61,17.45,22.11,0,0.2
1726632900.0,17.83,17.61,22.11,0,0.2
1726633800.0,17.89,17.72,22.11,0,0.2
1726634700.0,18.0,17.83,22.22,0,0.2
1726635600.0,18.06,17.83,22.22,0,0.2
1726636500.0,18.17,17.89,22.22,0,0.2
1726637400.0,18.17,18.0,22.33,0,0.2
1726638300.0,18.22,18.06,22.33,0,0.2
1726639200.0,18.33,18.17,22.33,0,0.2
1726640100.0,18.33,18.17,22.33,0,0.2
1726641000.0,18.39,18.22,22.33,0,0.2
1726641900.0,18.5,18.33,22.39,0,0.2
1726642800.0,18.5,18.33,22.39,0,0.2
1726643700.0,18.56,18.39,22.5,0,0.2
1726644600.0,18.67,18.39,22.5,0,0.2
1726645500.0,18.78,18.5,22.5,0,0.2
1726646400.0,18.78,18.56,22.5,0,0.2
1726647300.0,18.83,18.56,22.5,0,0.2
1726648200.0,18.83,18.67,22.5,0,0.2
1726649100.0,18.95,18.67,22.56,0,0.2
1726650000.0,19.0,18.83,22.56,0,0.2
1726650900.0,19.0,18.78,22.56,0,0.2
1726651800.0,19.11,18.83,22.67,0,0.2
1726652700.0,19.11,18.95,22.67,0,0.2
1726653600.0,19.17,18.95,22.67,0,0.2
1726654500.0,19.17,19.0,22.67,0,0.2
1726655400.0,19.28,19.0,22.67,0,0.2
1726656300.0,19.28,19.0,22.67,0,0.2
1726657200.0,19.33,19.11,22.78,0,0.2
1726658100.0,19.45,19.11,22.78,0,0.2
1726659000.0,19.45,19.17,22.78,0,0.2
1726659900.0,19.5,19.17,22.78,0,0.2
1726660800.0,19.5,19.28,22.78,0,0.2
1726661700.0,19.61,19.28,22.78,0,0.2
1726662600.0,19.61,19.33,22.78,0,0.2
1726663500.0,19.72,19.33,22.78,0,0.2
1726664400.0,19.72,19.33,22.78,0,0.2
1726665300.0,19.78,19.45,22.78,0,0.2
1726666200.0,19.78,19.45,22.78,0,0.2
1726667100.0,19.78,19.45,22.78,0,0.2
1726668000.0,19.89,19.5,22.78,0,0.2
1726668900.0,19.89,19.61,22.78,0,0.2
1726669800.0,19.95,19.61,22.78,0,0.2
1726670700.0,19.95,19.61,22.78,0,0.2
1726671600.0,19.95,19.72,22.78,0,0.2
1726672500.0,20.06,19.72,22.78,0,0.2
1726673400.0,20.06,19.72,22.78,0,0.2
1726674300.0,20.11,19.72,22.78,0,0.2
1726675200.0,20.11,19.78,22.78,0,0.2
1726676100.0,20.22,19.78,22.83,0,0.2
1726677000.0,20.22,19.78,22.83,0,0.2
1726677900.0,20.22,19.89,22.83,0,0.2
1726678800.0,20.28,19.89,22.83,0,0.2
1726679700.0,20.28,19.89,22.83,0,0.2
1726680600.0,20.28,19.95,22.83,0,0.2
1726681500.0,20.39,19.95,22.78,0,0.2
1726682400.0,20.39,20.06,22.83,0,0.2
1726683300.0,20.39,20.06,22.83,0,0.2
1726684200.0,20.5,20.06,22.83,0,0.2
1726685100.0,20.5,20.06,22.83,0,0.2
1726686000.0,20.5,20.11,22.83,0,0.2
1726686900.0,20.5,20.22,22.83,0,0.2
1726687800.0,20.5,20.22,22.83,0,0.2
1726688700.0,19.5,19.95,22.83,0,0.2
1726689600.0,19.33,20.06,22.83,0,0.2
1726690500.0,19.33,19.95,22.83,0,0.2
1726691400.0,19.5,19.78,22.83,0,0.2
1726692300.0,19.5,19.72,22.83,0,0.2
1726693200.0,19.5,19.72,22.95,0,0.2
1726694100.0,19.45,19.72,22.95,0,0.2
1726695000.0,19.45,19.72,22.95,0,0.2
1726695900.0,19.17,19.61,22.95,0,0.2
1726696800.0,19.28,19.61,22.95,0,0.2
1726697700.0,19.17,19.61,22.95,0,0.2
1726698600.0,19.17,19.61,22.95,0,0.2
1726699500.0,19.45,19.5,22.95,0,0.2
1726700400.0,19.45,19.5,22.83,0,0.2
1726701300.0,19.45,19.61,22.95,0,0.2
1726702200.0,19.45,19.61,22.95,0,0.2
1726703100.0,19.45,19.61,22.95,0,0.2
1726704000.0,19.33,19.5,22.95,0,0.2
1726704900.0,19.33,19.5,23.0,0,0.2
1726705800.0,19.33,19.5,23.0,0,0.2
1726706700.0,19.33,19.5,23.0,0,0.2
1726707600.0,19.33,19.45,23.0,0,0.2
1726708500.0,19.28,19.45,23.0,0,0.2
1726709400.0,19.17,19.45,23.0,0,0.2
1726710300.0,19.11,19.33,23.0,0,0.2
1726711200.0,19.11,19.33,23.11,0,0.2
1726712100.0,19.11,19.33,23.11,0,0.2
1726713000.0,19.11,19.28,23.11,0,0.2
1726713900.0,19.11,19.28,23.22,0,0.2
1726714800.0,18.67,19.17,23.22,0,0.2
1726715700.0,18.83,19.11,23.22,0,0.2
1726716600.0,18.83,19.11,23.22,0,0.2
1726717500.0,18.5,18.95,23.28,0,0.2
1726718400.0,18.5,18.95,23.28,0,0.2
1726719300.0,18.67,18.95,23.39,0,0.2
1726720200.0,18.67,18.95,23.39,0,0.2
1726721100.0,18.39,18.83,23.39,0,0.2
1726722000.0,18.67,18.95,23.39,0,0.2
1726722900.0,18.67,18.83,23.39,0,0.2
1726723800.0,18.5,18.83,23.45,0,0.2
1726724700.0,18.67,18.95,23.45,0,0.2
1726725600.0,18.67,18.95,23.45,0,0.2
1726726500.0,18.67,18.95,23.56,0,0.2
1726727400.0,18.78,18.95,23.56,0,0.2
1726728300.0,18.78,18.95,23.56,0,0.2
1726729200.0,18.67,18.95,23.56,0,0.2
1726730100.0,18.78,18.95,23.56,0,0.2
1726731000.0,18.78,18.95,23.61,0,0.2
1726731900.0,18.78,18.95,23.61,0,0.2
1726732800.0,18.83,19.0,23.61,0,0.2
1726733700.0,19.28,19.33,23.61,0,0.2
1726734600.0,19.0,19.28,23.61,0,0.2
1726735500.0,18.56,19.61,23.61,0,0.2
1726736400.0,17.45,19.45,23.61,0,0.2
1726737300.0,17.06,19.28,23.61,0,0.2
1726738200.0,16.89,19.11,23.61,0,0.2
1726739100.0,16.78,18.95,23.61,0,0.2
1726740000.0,16.78,18.78,23.61,0,0.2
1726740900.0,16.78,18.56,23.61,0,0.2
1726741800.0,16.78,18.39,23.61,0,0.2
1726742700.0,16.78,18.33,23.61,0,0.2
1726743600.0,16.78,18.22,23.61,0,0.2
1726744500.0,16.78,18.17,23.61,0,0.2
1726745400.0,16.78,18.06,23.61,0,0.2
1726746300.0,16.89,18.0,23.61,0,0.2
1726747200.0,16.89,18.0,23.56,0,0.2
1726748100.0,16.94,17.89,23.56,0,0.2
1726749000.0,16.94,17.89,23.56,0,0.2
1726749900.0,16.94,17.83,23.56,0,0.2
1726750800.0,17.06,17.83,23.56,0,0.2
1726751700.0,17.06,17.83,23.56,0,0.2
1726752600.0,17.11,17.83,23.56,0,0.2
1726753500.0,17.11,17.72,23.56,0,0.2
1726754400.0,17.22,17.72,23.56,0,0.2
1726755300.0,17.22,17.83,23.56,0,0.2
1726756200.0,17.28,17.83,23.56,0,0.2
1726757100.0,17.28,17.83,23.56,0,0.2
1726758000.0,17.28,17.83,23.56,0,0.2
1726758900.0,17.28,17.83,23.56,0,0.2
1726759800.0,17.39,17.83,23.45,0,0.2
1726760700.0,17.39,17.83,23.45,0,0.2
1726761600.0,17.39,17.83,23.45,0,0.2
1726762500.0,17.45,17.89,23.39,0,0.2
1726763400.0,17.56,17.89,23.39,0,0.2
1726764300.0,17.56,18.0,23.28,0,0.2
1726765200.0,17.61,18.0,23.28,0,0.2
1726766100.0,17.61,18.0,23.22,0,0.2
1726767000.0,17.61,18.0,23.22,0,0.2
1726767900.0,17.72,18.06,23.22,0,0.2
1726768800.0,17.72,18.06,23.22,0,0.2
1726769700.0,17.83,18.06,23.22,0,0.2
1726770600.0,17.83,18.17,23.11,0,0.2
1726771500.0,17.83,18.17,23.22,0,0.2
1726772400.0,17.89,18.17,23.22,0,0.2
1726773300.0,18.22,18.22,23.11,0,0.2
1726774200.0,18.95,18.33,23.11,0,0.2
1726775100.0,18.0,18.95,23.22,0,0.2
1726776000.0,17.61,18.17,23.22,0,0.2
1726776900.0,17.89,18.17,23.22,0,0.2
1726777800.0,18.39,18.5,23.22,0,0.2
1726778700.0,19.0,18.83,23.22,0,0.2
1726779600.0,18.67,18.67,23.22,0,0.2
1726780500.0,18.67,18.67,23.22,0,0.2
1726781400.0,18.67,18.67,23.22,0,0.2
1726782300.0,18.67,18.67,23.22,0,0.2
1726783200.0,18.67,18.67,23.22,0,0.2
1726784100.0,18.67,18.67,23.28,0,0.2
1726785000.0,18.67,18.67,23.28,0,0.2
1726785900.0,18.56,18.67,23.28,0,0.2
1726786800.0,18.56,18.67,23.28,0,0.2
1726787700.0,18.56,18.67,23.28,0,0.2
1726788600.0,18.39,18.56,23.28,0,0.2
1726789500.0,18.33,18.56,23.39,0,0.2
1726790400.0,18.39,18.56,23.39,0,0.2
1726791300.0,18.39,18.56,23.39,0,0.2
1726792200.0,18.33,18.5,23.39,0,0.2
1726793100.0,18.33,18.5,23.45,0,0.2
1726794000.0,18.06,18.39,23.45,0,0.2
1726794900.0,18.06,18.39,23.45,0,0.2
1726795800.0,17.45,18.22,23.45,0,0.2
1726796700.0,9.33,13.22,23.11,37,23.8
1726797600.0,7.06,11.56,23.0,39,16.0
1726798500.0,8.22,9.06,23.61,25,39.0
1726799400.0,11.67,12.0,23.39,10,15.8
1726800300.0,6.72,11.83,23.28,40,17.6
1726801200.0,7.0,10.61,22.78,34,24.8
1726802100.0,7.0,11.72,22.39,37,23.0
1726803000.0,6.44,11.83,24.89,42,23.6
1726803900.0,7.0,12.5,21.5,0,14.4
1726804800.0,7.0,12.5,28.0,49,24.6
1726805700.0,9.61,10.44,22.83,0,0.2
1726806600.0,10.11,10.39,23.11,0,0.2
1726807500.0,10.28,10.44,23.28,0,0.2
1726808400.0,10.44,10.56,23.56,0,0.2
1726809300.0,10.61,10.61,23.83,0,0.2
1726810200.0,10.83,10.83,24.0,0,0.2
1726811100.0,11.0,10.89,24.17,0,0.2
1726812000.0,11.06,11.0,24.33,0,0.2
1726812900.0,11.22,11.17,24.61,0,0.2
1726813800.0,11.39,11.33,24.78,0,0.2
1726814700.0,11.5,11.5,25.06,0,0.2
1726815600.0,11.67,11.56,25.33,0,0.2
1726816500.0,11.72,11.72,25.5,0,0.2
1726817400.0,11.94,11.83,25.72,0,0.2
1726818300.0,12.11,12.0,25.89,0,0.2
1726819200.0,12.28,12.17,25.89,0,0.2
1726820100.0,12.5,12.33,26.0,0,0.2
1726821000.0,12.78,12.78,26.0,0,0.2
1726821900.0,12.94,12.94,25.89,0,0.2
1726822800.0,12.67,13.11,25.78,0,0.2
1726823700.0,12.61,13.22,25.61,0,0.2
1726824600.0,12.67,13.28,25.5,0,0.2
1726825500.0,12.67,13.39,25.33,0,0.2
1726826400.0,12.78,13.39,25.33,0,0.2
1726827300.0,12.83,13.44,25.17,0,0.2
1726828200.0,12.94,13.56,25.06,0,0.2
1726829100.0,13.06,13.56,25.0,0,0.2
1726830000.0,13.11,13.61,24.89,0,0.2
1726830900.0,13.22,13.72,24.78,0,0.2
1726831800.0,13.28,13.78,24.78,0,0.2
1726832700.0,13.39,13.89,24.72,0,0.2
1726833600.0,13.56,13.89,24.61,0,0.2
1726834500.0,13.56,13.94,24.61,0,0.2
1726835400.0,13.61,14.06,24.61,0,0.2
1726836300.0,13.72,14.11,24.56,0,0.2
1726837200.0,13.89,14.22,24.56,0,0.2
1726838100.0,13.94,14.22,24.45,0,0.2
1726839000.0,14.06,14.33,24.45,0,0.2
1726839900.0,14.11,14.39,24.45,0,0.2
1726840800.0,14.22,14.5,24.45,0,0.2
1726841700.0,14.33,14.56,24.45,0,0.2
1726842600.0,14.33,14.67,24.45,0,0.2
1726843500.0,14.39,14.67,24.56,0,0.2
1726844400.0,14.5,14.72,24.56,0,0.2
1726845300.0,14.56,14.83,24.56,0,0.2
1726846200.0,14.67,14.89,24.56,0,0.2
1726847100.0,14.67,15.0,24.56,0,0.2
1726848000.0,14.72,15.0,24.56,0,0.2
1726848900.0,14.83,15.06,24.56,0,0.2
1726849800.0,14.89,15.17,24.56,0,0.2
1726850700.0,15.0,15.22,24.56,0,0.2
1726851600.0,15.06,15.22,24.56,0,0.2
1726852500.0,15.06,15.33,24.56,0,0.2
1726853400.0,15.17,15.39,24.56,0,0.2
1726854300.0,15.22,15.5,24.56,0,0.2
1726855200.0,15.33,15.5,24.56,0,0.2
1726856100.0,15.39,15.61,24.56,0,0.2
1726857000.0,15.39,15.67,24.56,0,0.2
1726857900.0,15.61,15.78,24.56,0,0.2
1726858800.0,15.61,15.78,24.56,0,0.2
1726859700.0,15.67,15.83,24.56,0,0.2
1726860600.0,15.78,15.94,24.56,0,0.2
1726861500.0,15.83,15.94,24.56,0,0.2
1726862400.0,15.83,16.0,24.56,0,0.2
1726863300.0,15.94,16.11,24.56,0,0.2
1726864200.0,16.0,16.17,24.56,0,0.2
1726865100.0,16.11,16.17,24.56,0,0.2
1726866000.0,16.28,16.33,24.56,0,0.2
1726867800.0,16.17,16.44,24.56,0,0.2
1726868700.0,15.17,16.33,24.56,0,0.2
1726869600.0,14.72,16.28,24.56,0,0.2
1726870500.0,14.5,16.17,24.45,0,0.2
1726871400.0,14.33,15.83,24.45,0,0.2
1726872300.0,15.0,15.94,24.45,0,0.2
1726873200.0,15.67,15.94,24.45,0,0.2
1726874100.0,15.83,15.94,24.45,0,0.2
1726875000.0,14.83,15.78,24.45,0,0.2
1726875900.0,15.06,15.67,24.45,0,0.2
1726876800.0,15.22,15.67,24.33,0,0.2
1726877700.0,15.5,15.78,24.33,0,0.2
1726878600.0,15.83,15.83,24.28,0,0.2
1726879500.0,16.44,16.28,24.17,0,0.2
1726880400.0,16.61,16.44,24.11,0,0.2
1726881300.0,16.78,16.61,24.0,0,0.2
1726882200.0,16.89,16.72,24.0,0,0.2
1726883100.0,16.94,16.89,23.89,0,0.2
1726884000.0,17.11,16.89,23.89,0,0.2
1726884900.0,17.22,16.94,23.83,0,0.2
1726885800.0,17.28,17.11,23.83,0,0.2
1726886700.0,17.45,17.11,23.72,0,0.2
1726887600.0,17.56,17.28,23.72,0,0.2
1726888500.0,17.61,17.39,23.72,0,0.2
1726889400.0,17.72,17.45,23.72,0,0.2
1726890300.0,17.83,17.56,23.72,0,0.2
1726891200.0,23.11,23.11,24.45,0,0.2
1726892100.0,23.11,23.0,24.89,0,0.2
1726893000.0,23.11,22.95,24.78,0,0.2
1726893900.0,24.28,24.33,24.78,0,19.0
1726894800.0,7.0,16.72,24.89,82,22.0
1726895700.0,7.44,9.67,25.17,25,26.6
1726896600.0,9.0,9.83,24.17,12,21.6
1726897500.0,10.44,10.28,25.06,0,0.2
1726898400.0,10.61,10.56,25.17,0,0.2
1726899300.0,10.83,10.61,25.33,0,0.2
1726900200.0,16.17,19.0,25.0,39,24.4
1726901100.0,8.28,10.61,23.45,19,22.0
1726902000.0,10.56,10.06,23.28,0,20.4
1726902900.0,10.61,10.44,23.11,0,0.2
1726903800.0,10.83,10.72,23.11,0,0.2
1726904700.0,11.0,10.83,23.11,0,0.2
1726905600.0,11.17,10.89,23.22,0,0.2
1726906500.0,11.33,11.17,23.22,0,0.2
1726907400.0,11.39,11.22,23.28,0,0.2
1726908300.0,11.22,11.33,23.45,0,0.2
1726909200.0,11.17,11.39,23.56,0,0.2
1726910100.0,11.06,11.39,23.72,0,0.2
1726911000.0,11.06,11.5,23.83,0,0.2
1726911900.0,11.17,11.56,23.89,0,0.2
1726912800.0,11.17,11.67,24.11,0,0.2
1726913700.0,11.22,11.72,24.17,0,0.2
1726914600.0,11.33,11.83,24.28,0,0.2
1726915500.0,11.39,11.94,24.33,0,0.2
1726916400.0,11.5,11.94,24.45,0,0.2
1726917300.0,11.56,12.0,24.56,0,0.2
1726918200.0,11.67,12.11,24.61,0,0.2
1726919100.0,11.72,12.17,24.72,0,0.2
1726920000.0,11.83,12.28,24.78,0,0.2
1726920900.0,11.94,12.33,24.89,0,0.2
1726921800.0,12.11,12.44,25.0,0,0.2
1726922700.0,12.17,12.5,25.0,0,0.2
1726923600.0,12.28,12.5,25.0,0,0.2
1726924500.0,12.33,12.61,25.06,0,0.2
1726925400.0,12.44,12.67,25.06,0,0.2
1726926300.0,12.5,12.78,25.06,0,0.2
1726927200.0,12.61,12.83,25.06,0,0.2
1726928100.0,12.67,12.94,25.17,0,0.2
1726929000.0,12.78,13.06,25.06,0,0.2
1726929900.0,12.83,13.11,25.06,0,0.2
1726930800.0,12.94,13.22,25.06,0,0.2
1726931700.0,13.06,13.22,25.06,0,0.2
1726932600.0,13.22,13.28,25.06,0,0.2
1726933500.0,13.22,13.39,25.06,0,0.2
1726934400.0,13.39,13.44,25.06,0,0.2
1726935300.0,13.39,13.56,25.0,0,0.2
1726936200.0,13.56,13.61,25.0,0,0.2
1726937100.0,13.61,13.61,25.0,0,0.2
1726938000.0,13.61,13.72,25.0,0,0.2
1726938900.0,13.78,13.78,25.0,0,0.2
1726939800.0,13.89,13.89,25.0,0,0.2
1726940700.0,13.89,13.94,25.0,0,0.2
1726941600.0,13.94,14.06,25.0,0,0.2
1726942500.0,14.06,14.11,25.0,0,0.2
1726943400.0,14.11,14.22,25.0,0,0.2
1726944300.0,14.22,14.22,25.0,0,0.2
1726945200.0,14.33,14.33,25.0,0,0.2
1726946100.0,14.39,14.39,25.0,0,0.2
1726947000.0,14.5,14.5,25.0,0,0.2
1726947900.0,14.56,14.56,25.0,0,0.2
1726948800.0,14.67,14.56,25.0,0,0.2
1726949700.0,14.72,14.67,25.0,0,0.2
1726950600.0,14.83,14.72,25.0,0,0.2
1726951500.0,14.83,14.83,25.0,0,0.2
1726952400.0,14.89,14.89,25.0,0,0.2
1726953300.0,15.0,14.89,25.0,0,0.2
1726954200.0,15.06,15.0,25.0,0,0.2
1726955100.0,15.17,15.06,25.0,0,0.2
1726956000.0,15.17,15.17,25.0,0,0.2
1726956900.0,15.22,15.22,25.0,0,0.2
1726957800.0,15.33,15.22,25.0,0,0.2
1726958700.0,15.39,15.33,24.89,0,0.2
1726959600.0,15.39,15.39,24.89,0,0.2
1726960500.0,15.5,15.39,24.89,0,0.2
1726961400.0,15.61,15.5,24.89,0,0.2
1726962300.0,15.67,15.61,24.89,0,0.2
1726963200.0,15.67,15.67,24.78,0,0.2
1726964100.0,15.78,15.67,24.78,0,0.2
1726965000.0,15.78,15.78,24.78,0,0.2
1726965900.0,15.83,15.83,24.78,0,0.2
1726966800.0,15.94,15.83,24.78,0,0.2
1726967700.0,16.0,15.94,24.72,0,0.2
1726968600.0,16.0,16.0,24.72,0,0.2
1726969500.0,16.17,16.11,24.56,0,0.2
1726970400.0,16.28,16.11,24.33,0,0.2
1726971300.0,16.28,16.17,24.28,0,0.2
1726972200.0,16.33,16.28,24.17,0,0.2
1726973100.0,16.44,16.33,24.17,0,0.2
1726974000.0,16.44,16.33,24.17,0,0.2
1726974900.0,16.5,16.44,24.28,0,0.2
1726975800.0,16.61,16.5,24.28,0,0.2
1726976700.0,16.61,16.5,24.28,0,0.2
1726977600.0,16.72,16.61,24.33,0,0.2
1726978500.0,16.72,16.72,24.45,0,0.2
1726979400.0,16.78,16.72,24.45,0,0.2
1726980300.0,16.94,16.78,24.45,0,0.2
1726981200.0,16.89,16.89,24.56,0,0.2
1726982100.0,16.94,16.94,24.56,0,0.2
1726983000.0,17.06,16.94,24.56,0,0.2
1726983900.0,17.06,17.06,24.61,0,0.2
1726984800.0,17.11,17.06,24.61,0,0.2
1726985700.0,17.11,17.11,24.61,0,0.2
1726986600.0,17.28,17.22,24.61,0,0.2
1726987500.0,17.28,17.22,24.72,0,0.2
1726988400.0,17.28,17.28,24.72,0,0.2
1726989300.0,17.39,17.28,24.72,0,0.2
1726990200.0,17.39,17.39,24.72,0,0.2
1726991100.0,17.45,17.39,24.72,0,0.2
1726992000.0,17.45,17.45,24.78,0,0.2
1726992900.0,17.56,17.56,24.78,0,0.2
1726993800.0,17.61,17.56,24.78,0,0.2
1726994700.0,17.61,17.61,24.89,0,0.2
1726995600.0,17.72,17.61,24.89,0,0.2
1726996500.0,17.72,17.72,24.89,0,0.2
1726997400.0,17.72,17.72,25.0,0,0.2
1726998300.0,17.83,17.83,25.0,0,0.2
1726999200.0,17.83,17.83,25.0,0,0.2
1727000100.0,17.89,17.89,25.0,0,0.2
1727001000.0,18.0,17.89,25.06,0,0.2
1727001900.0,18.0,18.0,25.06,0,0.2
1727002800.0,18.0,18.0,25.06,0,0.2
1727003700.0,18.06,18.06,25.06,0,0.2
1727004600.0,18.06,18.06,25.06,0,0.2
1727005500.0,18.17,18.17,25.06,0,0.2
1727006400.0,18.17,18.17,25.17,0,0.2
1727007300.0,18.22,18.17,25.17,0,0.2
1727008200.0,18.22,18.22,25.17,0,0.2
1727009100.0,18.33,18.33,25.17,0,0.2
1727010000.0,18.33,18.33,25.17,0,0.2
1727010900.0,18.33,18.33,25.17,0,0.2
1727011800.0,18.39,18.39,25.28,0,0.2
1727012700.0,18.39,18.39,25.28,0,0.2
1727013600.0,18.5,18.5,25.28,0,0.2
1727014500.0,18.5,18.5,25.28,0,0.2
1727015400.0,18.56,18.56,25.28,0,0.2
1727016300.0,18.56,18.56,25.28,0,0.2
1727017200.0,18.56,18.67,25.28,0,0.2
1727018100.0,18.67,18.67,25.28,0,0.2
1727019000.0,18.67,18.67,25.33,0,0.2
1727019900.0,18.78,18.78,25.33,0,0.2
1727020800.0,18.78,18.78,25.33,0,0.2
1727021700.0,18.83,18.78,25.33,0,0.2
1727022600.0,18.83,18.83,25.33,0,0.2
1727023500.0,18.95,18.83,25.33,0,0.2
1727024400.0,18.95,18.95,25.33,0,0.2
1727025300.0,18.95,18.95,25.33,0,0.2
1727026200.0,19.0,19.0,25.33,0,0.2
1727027100.0,19.0,19.0,25.33,0,0.2
1727028000.0,19.0,19.11,25.33,0,0.2
1727028900.0,19.11,19.11,25.33,0,0.2
1727029800.0,19.11,19.11,25.33,0,0.2
1727030700.0,19.17,19.17,25.33,0,0.2
1727031600.0,19.17,19.17,25.33,0,0.2
1727032500.0,19.33,19.28,25.33,0,0.2
1727033400.0,19.45,19.33,25.45,0,0.2
1727034300.0,19.17,19.28,25.45,0,0.2
1727035200.0,18.67,19.11,25.33,0,0.2
1727036100.0,18.5,18.95,25.28,0,0.2
1727037000.0,18.33,18.95,25.17,0,0.2
1727037900.0,18.06,18.78,25.06,0,0.2
1727038800.0,17.72,18.5,25.17,0,0.2
1727039700.0,18.17,18.56,25.17,0,0.2
1727040600.0,18.22,18.56,25.28,0,0.2
1727041500.0,18.17,18.56,25.28,0,0.2
1727042400.0,18.0,18.39,25.28,0,0.2
1727043300.0,18.0,18.39,25.33,0,0.2
1727044200.0,18.0,18.39,25.45,0,0.2
1727045100.0,17.83,18.22,25.5,0,0.2
1727046000.0,17.45,18.06,25.61,0,0.2
1727046900.0,17.45,18.0,25.72,0,0.2
1727047800.0,17.56,18.06,25.78,0,0.2
1727048700.0,17.45,18.0,25.89,0,0.2
1727049600.0,17.61,18.0,26.0,0,0.2
1727050500.0,17.39,18.0,26.06,0,0.2
1727051400.0,17.39,17.89,26.17,0,0.2
1727052300.0,17.45,17.89,26.28,0,0.2
1727053200.0,17.45,17.89,26.33,0,0.2
1727054100.0,17.39,17.83,26.45,0,0.2
1727055000.0,17.28,17.83,26.45,0,0.2
1727055900.0,17.11,17.61,26.5,0,0.2
1727056800.0,17.11,17.61,26.61,0,0.2
1727057700.0,17.11,17.61,26.72,0,0.2
1727058600.0,16.94,17.56,26.78,0,0.2
1727059500.0,17.22,17.61,26.78,0,0.2
1727060400.0,16.89,17.56,26.89,0,0.2
1727061300.0,17.06,17.45,27.0,0,0.2
1727062200.0,17.06,17.45,27.0,0,0.2
1727063100.0,16.94,17.45,27.06,0,0.2
1727064000.0,16.94,17.45,27.17,0,0.2
1727064900.0,16.78,17.39,27.17,0,0.2
1727065800.0,16.72,17.28,27.28,0,0.2
1727066700.0,16.78,17.28,27.33,0,0.2
1727067600.0,16.78,17.28,27.45,0,0.2
1727068500.0,16.44,17.28,27.45,0,0.2
1727069400.0,16.72,17.22,27.56,0,0.2
1727070300.0,16.61,17.22,27.56,0,0.2
1727071200.0,16.44,17.11,27.61,0,0.2
1727072100.0,16.5,17.11,27.61,0,0.2
1727073000.0,16.5,17.06,27.61,0,0.2
1727073900.0,16.61,17.11,27.72,0,0.2
1727074800.0,16.61,17.11,27.72,0,0.2
1727075700.0,16.61,17.06,27.83,0,0.2
1727076600.0,16.72,17.11,27.83,0,0.2
1727077500.0,17.06,17.28,27.83,0,0.2
1727078400.0,17.11,17.39,27.89,0,0.2
1727079300.0,18.39,18.78,27.89,0,0.2
1727080200.0,17.56,18.0,27.89,0,0.2
1727081100.0,17.06,18.33,27.83,0,0.2
1727082000.0,16.28,18.22,27.56,0,0.2
1727082900.0,15.83,18.06,27.33,0,0.2
1727083800.0,15.67,17.89,27.06,0,0.2
1727084700.0,15.67,17.72,26.89,0,0.2
1727085600.0,15.61,17.61,26.72,0,0.2
1727086500.0,15.61,17.45,26.61,0,0.2
1727087400.0,15.61,17.39,26.45,0,0.2
1727088300.0,15.67,17.28,26.28,0,0.2
1727089200.0,15.67,17.22,26.17,0,0.2
1727090100.0,15.67,17.11,26.0,0,0.2
1727091000.0,15.78,17.06,25.89,0,0.2
1727091900.0,15.78,17.06,25.78,0,0.2
1727092800.0,15.83,16.94,25.72,0,0.2
1727093700.0,15.83,16.94,25.72,0,0.2
1727094600.0,15.94,16.94,25.61,0,0.2
1727095500.0,15.94,16.94,25.61,0,0.2
1727096400.0,15.94,16.94,25.5,0,0.2
1727097300.0,15.94,16.89,25.5,0,0.2
1727098200.0,16.0,16.89,25.5,0,0.2
1727099100.0,16.0,16.89,25.45,0,0.2
1727100000.0,16.0,16.89,25.45,0,0.2
1727100900.0,16.11,16.89,25.33,0,0.2
1727101800.0,16.17,16.94,25.17,0,0.2
1727102700.0,16.28,16.94,25.0,0,0.2
1727103600.0,16.33,16.94,24.89,0,0.2
1727104500.0,16.33,17.06,24.72,0,0.2
1727105400.0,16.33,17.06,24.72,0,0.2
1727106300.0,16.44,17.06,24.61,0,0.2
1727107200.0,16.5,17.06,24.72,0,0.2
1727108100.0,16.5,17.11,24.72,0,0.2
1727109000.0,16.61,17.11,24.78,0,0.2
1727109900.0,16.72,17.22,24.78,0,0.2
1727110800.0,16.78,17.22,24.78,0,0.2
1727111700.0,16.78,17.22,24.89,0,0.2
1727112600.0,16.78,17.28,24.89,0,0.2
1727113500.0,16.89,17.28,24.89,0,0.2
1727114400.0,16.89,17.28,24.89,0,0.2
1727115300.0,16.94,17.39,24.89,0,0.2
1727116200.0,16.94,17.39,24.89,0,0.2
1727117100.0,16.94,17.39,24.89,0,0.2
1727118000.0,17.06,17.45,24.89,0,0.2
1727118900.0,17.28,17.56,24.89,0,0.2
1727119800.0,17.83,17.72,25.0,0,0.2
1727120700.0,17.56,17.72,25.0,0,0.2
1727121600.0,17.06,17.56,25.0,0,0.2
1727122500.0,17.22,17.45,25.0,0,0.2
1727123400.0,17.06,17.39,25.06,0,0.2
1727124300.0,16.94,17.39,25.06,0,0.2
1727125200.0,16.94,17.39,25.06,0,0.2
1727126100.0,17.11,17.39,25.17,0,0.2
1727127000.0,17.28,17.45,25.28,0,0.2
1727127900.0,17.28,17.45,25.28,0,0.2
1727128800.0,17.39,17.56,25.33,0,0.2
1727129700.0,17.28,17.56,25.45,0,0.2
1727130600.0,17.22,17.56,25.5,0,0.2
1727131500.0,17.28,17.56,25.61,0,0.2
1727132400.0,16.94,17.45,25.72,0,0.2
1727133300.0,16.61,17.28,25.78,0,0.2
