timestamp,CHWST,CHWRT,CDWRT,POWER,FLOW,chwst,chwrt,cdwrt,flow_m3s,power_kw,chwst_orig,chwst_orig_unit,chwst_unit_confidence,chwst_physics_violations_count,chwst_physics_violations_pct,chwrt_orig,chwrt_orig_unit,chwrt_unit_confidence,chwrt_physics_violations_count,chwrt_physics_violations_pct,cdwrt_orig,cdwrt_orig_unit,cdwrt_unit_confidence,cdwrt_physics_violations_count,cdwrt_physics_violations_pct,flow_orig,flow_orig_unit,flow_unit_confidence,flow_physics_violations_count,flow_physics_violations_pct,power_orig,power_orig_unit,power_unit_confidence,power_physics_violations_count,power_physics_violations_pct,stage1_overall_confidence,stage1_penalty,stage1_physics_valid
1726735500,18.56,19.61,23.61,0.0,0.2,18.56,19.61,23.61,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726736400,17.45,19.45,23.61,0.0,0.2,17.45,19.45,23.61,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726737300,17.06,19.28,23.61,0.0,0.2,17.06,19.28,23.61,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726738200,16.89,19.11,23.61,0.0,0.2,16.89,19.11,23.61,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726739100,16.78,18.95,23.61,0.0,0.2,16.78,18.95,23.61,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726740000,16.78,18.78,23.61,0.0,0.2,16.78,18.78,23.61,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726740900,16.78,18.56,23.61,0.0,0.2,16.78,18.56,23.61,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726741800,16.78,18.39,23.61,0.0,0.2,16.78,18.39,23.61,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726742700,16.78,18.33,23.61,0.0,0.2,16.78,18.33,23.61,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726743600,16.78,18.22,23.61,0.0,0.2,16.78,18.22,23.61,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726744500,16.78,18.17,23.61,0.0,0.2,16.78,18.17,23.61,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726745400,16.78,18.06,23.61,0.0,0.2,16.78,18.06,23.61,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726746300,16.89,18.0,23.61,0.0,0.2,16.89,18.0,23.61,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726747200,16.89,18.0,23.56,0.0,0.2,16.89,18.0,23.56,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726748100,16.94,17.89,23.56,0.0,0.2,16.94,17.89,23.56,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726749000,16.94,17.89,23.56,0.0,0.2,16.94,17.89,23.56,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726749900,16.94,17.83,23.56,0.0,0.2,16.94,17.83,23.56,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726750800,17.06,17.83,23.56,0.0,0.2,17.06,17.83,23.56,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726751700,17.06,17.83,23.56,0.0,0.2,17.06,17.83,23.56,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726775100,18.0,18.95,23.22,0.0,0.2,18.0,18.95,23.22,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726795800,17.45,18.22,23.45,0.0,0.2,17.45,18.22,23.45,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726796700,9.33,13.22,23.11,37.0,23.8,9.33,13.22,23.11,0.0238,37.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726797600,7.06,11.56,23.0,39.0,16.0,7.06,11.56,23.0,0.016,39.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726798500,8.22,9.06,23.61,25.0,39.0,8.22,9.06,23.61,0.039,25.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726800300,6.72,11.83,23.28,40.0,17.6,6.72,11.83,23.28,0.0176,40.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726801200,7.0,10.61,22.78,34.0,24.8,7.0,10.61,22.78,0.024800000000000003,34.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726802100,7.0,11.72,22.39,37.0,23.0,7.0,11.72,22.39,0.023,37.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726803000,6.44,11.83,24.89,42.0,23.6,6.44,11.83,24.89,0.023600000000000003,42.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726803900,7.0,12.5,21.5,0.0,14.4,7.0,12.5,21.5,0.014400000000000001,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726804800,7.0,12.5,28.0,49.0,24.6,7.0,12.5,28.0,0.0246,49.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726805700,9.61,10.44,22.83,0.0,0.2,9.61,10.44,22.83,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726868700,15.17,16.33,24.56,0.0,0.2,15.17,16.33,24.56,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726869600,14.72,16.28,24.56,0.0,0.2,14.72,16.28,24.56,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726870500,14.5,16.17,24.45,0.0,0.2,14.5,16.17,24.45,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726871400,14.33,15.83,24.45,0.0,0.2,14.33,15.83,24.45,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726872300,15.0,15.94,24.45,0.0,0.2,15.0,15.94,24.45,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726875000,14.83,15.78,24.45,0.0,0.2,14.83,15.78,24.45,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726894800,7.0,16.72,24.89,82.0,22.0,7.0,16.72,24.89,0.022,82.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726895700,7.44,9.67,25.17,25.0,26.6,7.44,9.67,25.17,0.026600000000000002,25.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726896600,9.0,9.83,24.17,12.0,21.6,9.0,9.83,24.17,0.0216,12.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726900200,16.17,19.0,25.0,39.0,24.4,16.17,19.0,25.0,0.024399999999999998,39.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1726901100,8.28,10.61,23.45,19.0,22.0,8.28,10.61,23.45,0.022,19.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727038800,17.72,18.5,25.17,0.0,0.2,17.72,18.5,25.17,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727068500,16.44,17.28,27.45,0.0,0.2,16.44,17.28,27.45,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727081100,17.06,18.33,27.83,0.0,0.2,17.06,18.33,27.83,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727082000,16.28,18.22,27.56,0.0,0.2,16.28,18.22,27.56,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727082900,15.83,18.06,27.33,0.0,0.2,15.83,18.06,27.33,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727083800,15.67,17.89,27.06,0.0,0.2,15.67,17.89,27.06,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727084700,15.67,17.72,26.89,0.0,0.2,15.67,17.72,26.89,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727085600,15.61,17.61,26.72,0.0,0.2,15.61,17.61,26.72,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727086500,15.61,17.45,26.61,0.0,0.2,15.61,17.45,26.61,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727087400,15.61,17.39,26.45,0.0,0.2,15.61,17.39,26.45,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727088300,15.67,17.28,26.28,0.0,0.2,15.67,17.28,26.28,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727089200,15.67,17.22,26.17,0.0,0.2,15.67,17.22,26.17,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727090100,15.67,17.11,26.0,0.0,0.2,15.67,17.11,26.0,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727091000,15.78,17.06,25.89,0.0,0.2,15.78,17.06,25.89,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727091900,15.78,17.06,25.78,0.0,0.2,15.78,17.06,25.78,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727092800,15.83,16.94,25.72,0.0,0.2,15.83,16.94,25.72,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727093700,15.83,16.94,25.72,0.0,0.2,15.83,16.94,25.72,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727094600,15.94,16.94,25.61,0.0,0.2,15.94,16.94,25.61,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727095500,15.94,16.94,25.61,0.0,0.2,15.94,16.94,25.61,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727096400,15.94,16.94,25.5,0.0,0.2,15.94,16.94,25.5,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727097300,15.94,16.89,25.5,0.0,0.2,15.94,16.89,25.5,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727098200,16.0,16.89,25.5,0.0,0.2,16.0,16.89,25.5,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727099100,16.0,16.89,25.45,0.0,0.2,16.0,16.89,25.45,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727100000,16.0,16.89,25.45,0.0,0.2,16.0,16.89,25.45,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727100900,16.11,16.89,25.33,0.0,0.2,16.11,16.89,25.33,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727101800,16.17,16.94,25.17,0.0,0.2,16.17,16.94,25.17,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727159400,16.0,16.78,27.72,0.0,0.2,16.0,16.78,27.72,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727167500,17.45,18.56,27.45,0.0,0.2,17.45,18.56,27.45,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727168400,16.33,18.33,27.06,0.0,0.2,16.33,18.33,27.06,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727169300,15.94,18.17,26.78,0.0,0.2,15.94,18.17,26.78,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727170200,15.78,18.0,26.5,0.0,0.2,15.78,18.0,26.5,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727171100,15.67,17.83,26.33,0.0,0.2,15.67,17.83,26.33,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727172000,15.61,17.72,26.28,0.0,0.2,15.61,17.72,26.28,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727172900,15.61,17.56,26.17,0.0,0.2,15.61,17.56,26.17,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727173800,15.67,17.45,26.06,0.0,0.2,15.67,17.45,26.06,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727174700,15.67,17.39,26.0,0.0,0.2,15.67,17.39,26.0,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727175600,15.78,17.28,25.89,0.0,0.2,15.78,17.28,25.89,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727176500,15.78,17.22,25.89,0.0,0.2,15.78,17.22,25.89,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727177400,15.83,17.11,25.78,0.0,0.2,15.83,17.11,25.78,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727178300,15.83,17.11,25.72,0.0,0.2,15.83,17.11,25.72,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727179200,15.94,17.06,25.72,0.0,0.2,15.94,17.06,25.72,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
1727180100,15.94,16.94,25.61,0.0,0.2,15.94,16.94,25.61,0.0002,0.0,CHWST,C,0.7,3,0.028237951807228913,CHWRT,C,0.7,0,0.0,CDWRT,C,0.7,0,0.0,FLOW,L/s,0.7,0,0.0,POWER,kW,0.49999999999999994,0,0.0,0.49999999999999994,-0.05,True
